,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2,ls_dim_3,ls_dim_4,ls_dim_5,ls_dim_6,ls_dim_7,ls_dim_8
15,5,g_4,52079835672139.664,1.0,-17.31845314025528,-92323458.49566038,8930654304854708.0,-55746534.10871084,1405.9593714889993,Converged,28824793775112.0,-62963170.14443688,5573.107669125953,23511660.576125827,24278157.6707,1577.6538527636308,4794570.675691262,473.5814439209255,3632803.3322105524,3747870.932468901
16,5,g_5,1001355316975733.9,1.0,-18.847129667207025,9587202.106308445,1.3658285236058166e+16,64627269.39679993,1475.7370979410616,Converged,2503224496933540.0,96271468.18545207,95998.35621668126,9945.999167709368,72803.15925040461,475.1959545611808,1793.573936603592,100320.6521896864,429.0233734364137,103645.38104363145
17,5,g_6,5122462795300.546,1.0,-16.727290025134142,-8982192.43397163,1.330955106013862e+16,161135871.08198082,1446.9594791460925,Converged,48418734243546.0,158872585.24159288,131670.44212343678,146318.89554048912,9772.970767111701,346732.29555198806,611.414035770066,352765.98112595885,344590.3683980439,381.3687374234669
18,6,g_4,3131578628573.8164,1.0,-15.86148492332563,-93515040.45650083,8747220689796200.0,29361590.449786127,1407.5578028194284,Converged,5241571176867.0,31131217.14165473,5563.120956331733,6254211.054452249,7381847.479397852,1510.6225481976762,930320.0618628184,477.327798034587,1139395.88510221,1154028.2216912291
19,6,g_5,146424500796.00958,1.0,-17.453290131646167,11760410.920388857,1.3657225600798846e+16,-75794108.64184567,1476.4162668529016,Converged,229762184542700.0,-75411454.09686285,946703.8665913843,10084.64774310607,42429.2925355239,470.9270145774781,1863.894830869391,553158.9478086425,432.5923414853787,624960.6633189786
20,6,g_6,68185389049866.71,1.0,-17.510969721176618,-7384844.0722678425,1.3641674429460516e+16,40939506.853131995,1446.2145236192257,Converged,174605785999520.0,32682062.39071708,135476.31768984738,145304.73811729095,9443.383544411881,347142.61226350145,626.8036557626787,350190.36263771117,337437.87923153926,388.86639605537425
21,7,g_4,549638474933.13385,1.0,-16.5001204319457,-90678797.21275653,8810692626489581.0,-192206805.35772955,1406.8234468114933,Converged,33615659465778.0,-192948181.42622188,5600.676838190862,6686900.518065454,5828226.619159427,1505.5233141765118,8441642.68601913,473.2195847437089,7369263.4133440405,7685014.349597711
22,7,g_5,11526750182757.744,1.0,-17.15954116690883,11946693.930935895,1.3621991408772502e+16,-86725279.24850935,1476.71750236653,Converged,115643128024030.0,-90120386.04841384,8495364.746613016,10101.771714130162,40092.64889641496,471.2988982636721,1871.9001581983032,5842714.56676845,434.69642011704804,6535226.766316195
23,7,g_6,6488222513411.399,1.0,-16.557448184253534,-8229044.389717818,1.3517011490947046e+16,96826693.3575992,1447.1704145364008,Converged,31106518142052.0,99373892.31202176,142434.95482885116,153869.2553783166,9321.543504429754,378660.318007156,626.5315083057623,381121.8350495571,369922.72696070914,386.02978781053395
24,8,g_4,1946293228183.4338,1.0,-16.923851008045297,-91937353.8160878,8941398548767143.0,-92134287.5168943,1444.0334709205604,Converged,77771739588654.0,-93529383.65271556,4005.7018474745723,21438.434809801438,18985.347781371154,3011.6675744459617,18840.41558855073,550.0486641983155,18046.397039560572,18332.67128173462
25,8,g_5,1470199064396785.5,1.0,-19.007685156492627,11772863.794963894,1.3655056671400216e+16,-38045534.37562586,1474.8874164852427,Converged,777974130801196.0,-76388709.31454799,2644027.079347063,10293.869103372126,41510.196511319606,464.74626239975635,1892.40024447301,1760270.0552591488,445.13372689766726,1979747.6465277036
26,8,g_6,625088350104.1039,1.0,-17.61233650146605,-6393533.124375798,1.3642496159614938e+16,-46422133.17610214,1446.0889556550396,Converged,315384595764064.0,-45631507.88552252,136869.44378016208,148285.15035662457,9726.30540023588,357293.52864920796,619.0113994816422,371486.2254968942,360352.8858726843,383.8764061731014
27,9,g_4,10097951362887.684,1.0,-16.653059854266598,-91840186.55263989,8940340503568156.0,-104355195.48939924,1406.5868293212866,Converged,34674290908370.0,-101177468.09975618,5491.1581165488,28177016.85537734,24459059.550710518,1529.458094935287,30816119.002473056,484.6000560548379,30798726.188162122,32490982.552151043
28,9,g_5,188000223512727.62,1.0,-17.93770904681718,11597861.689919012,1.3683450182672424e+16,-48859319.92324295,1476.6986414601101,Converged,358638225093762.0,-62570637.27471314,91819.01421970503,9862.36506760731,73826.12251859026,478.22722526794115,1823.532904217163,97595.70743730638,427.82222340916564,98590.35899487213
29,9,g_6,10841037149879.225,1.0,-16.979129909231848,-4501367.12706326,1.3207583250456172e+16,-198405197.7659985,1446.7331533429385,Converged,77427886161088.0,-195112624.737214,136697.4846562068,151594.8481150052,9300.949248753344,377924.15484564885,623.0601588672585,382495.8393718757,367853.88237807085,384.77967617172607
30,10,g_4,79630452380694.0,1.0,-17.941234581368757,-92288538.5950162,8932635042968182.0,-56839493.83631177,1405.322919876614,Converged,24892151970257.0,-65763083.49410611,5725.667063583812,9406956.786250224,10612308.41586359,1525.4726802842738,1777028.4714514895,478.60830274866703,1674181.0238824673,1829337.0495531207
31,10,g_5,1950271675479440.5,0.0,-23.560833660064514,11491702.309638876,1.369829654475967e+16,-10021814.992070146,1471.5573633218396,Converged,154640269942290.0,-54183695.33563614,322879.4334188547,9933.273223417416,39491.59129845651,551.8307398419903,1928.573709397395,187739.8551567323,449.4815735969764,202518.99941230388
32,10,g_6,21612179648697.867,1.0,-17.24102108839061,-6425599.585186224,1.3644930358787164e+16,-47747132.68800853,1446.478524765858,Converged,126813741324874.0,-43098242.53564981,138410.90700085583,147583.32229886984,9787.216974086004,331231.1688878531,617.8650345757167,329112.7313722368,318080.459494289,382.55181937351284
33,11,g_4,20563338140623.418,1.0,-16.746473152571212,-91965206.5342689,8941425003812772.0,-86784006.82621388,1406.4871865072423,Converged,21253101819453.0,-91318688.52845313,5532.481045226936,10962167.859013645,9056173.247826185,1543.8107885822935,9097751.138765905,480.52769327140703,8258949.468371524,8049739.891514128
34,11,g_5,104256478172126.81,1.0,-17.72115625794627,9749184.653090727,1.368426883404485e+16,93685458.89725575,1476.9065698264856,Converged,265115272109912.0,83474852.73639895,92061.15100603683,10075.376873775273,73337.86861061023,478.1769509274064,1788.4481924976044,104392.05724046224,424.8331152439352,108136.0350538148
35,11,g_6,799192239708.2657,1.0,-16.98729355010106,-8322799.869710258,1.3496131566446524e+16,105886595.32223435,1446.6822608419618,Converged,89727928812072.0,106780570.84746324,131804.53642631232,148521.19045190842,9611.632157920383,370969.3179283206,621.642962992098,370027.0454344029,355050.8136012834,383.2746316746256
36,12,g_4,4319653492824.3447,1.0,-16.58282931069607,-90360415.93714362,8737718720126159.0,-215942528.20851964,1406.7897987638216,Converged,35724824914042.0,-218020905.8192594,5571.110158355948,69860279.33383588,62051292.42377995,1491.9969963685774,90584217.67963204,476.0927494273303,79181633.75837092,77463112.49263066
37,12,g_5,467825236543460.3,1.0,-18.33894298074972,10256209.143938098,1.373846436686403e+16,21790648.818961073,1476.3516617798937,Converged,336395341225884.0,43419916.87276863,95545.77001525484,9850.937466454012,75402.3576094129,465.88862977169515,1904.7366374120184,100863.27310133555,434.82702626009205,105533.5870044093
38,12,g_6,148482320835306.66,1.0,-17.797099485729607,-8316795.875498703,1.3497510855759918e+16,118491582.95658852,1445.889372905895,Converged,256069653593840.0,106306250.75613922,125139.316089493,140693.96403031217,9836.699049284734,326006.32240320375,628.6823424508372,330491.1071327235,313804.4286563203,382.1801308926206
39,13,g_4,1114181338411790.4,0.0,-19.855046978477052,-94161733.59512295,8549200894455811.0,116347202.01899706,1403.9443241064023,Converged,232492167894887.0,82967847.04602326,5550.639613707213,59777368.30357961,58114180.782011226,1590.6865664209206,27553381.501073077,485.56461989875964,30007515.334785204,22635758.463072833
40,13,g_5,493342229545590.06,1.0,-18.37807707255569,10018509.102546915,1.371817371431171e+16,39990331.844336025,1475.5259724021384,Converged,334673172623838.0,62201640.44031006,1068615.7716030532,10528.962046862744,41697.61086877136,463.95118672622897,1871.84836793009,871430.0205016335,436.95561137601885,929521.6438753007
41,13,g_6,71925678097067.44,1.0,-17.386616972772288,-5926860.466506792,1.3588450913931746e+16,-74017745.33235796,1446.3189089998468,Converged,92313309988688.0,-82498646.11571036,132746.2411672264,145234.3775009687,9850.14685504909,347973.7792667973,610.0991082434509,351907.1897834569,340961.70704533334,388.47638202553327
42,14,g_4,186183648881.35352,1.0,-16.50729147179863,-89992482.88404697,8632606856614324.0,-247604991.8377688,1407.5577743573779,Converged,34476726103827.0,-247173501.80441767,5626.249404279128,690477.9343745905,600763.9513400709,1498.646043206477,834523.1124048627,466.40113224907446,710749.1814430894,710538.4190878359
43,14,g_5,556454725388982.6,1.0,-18.494327234302354,9622525.637745462,1.3664309415688016e+16,69891611.42558908,1476.1938694055407,Converged,314728869564764.0,93480904.02602504,79784.22566660853,10178.318021097075,63476.71789358746,485.7791334962933,1808.1546050581117,101988.70498419128,434.9176416226987,107401.53862630144
44,14,g_6,1053201250768652.0,0.0,-19.46792181164686,-7734724.1508476185,1.360384396028938e+16,27869502.22400957,1444.690174396505,Converged,273038827386684.0,60322564.49505962,130777.74521296941,146564.32945603752,9307.194200044105,360685.46234473254,605.5155573478825,364863.1145730843,336954.4325012158,419.26834247370294
45,15,g_4,533262927118590.0,0.0,-19.406195003030504,-93990708.30085717,8610252931704155.0,91870943.8113605,1404.3261269623456,Converged,116232477271110.0,68778457.43335022,5703.57844580884,101166199.22967884,78035679.6514071,1488.4450854499858,101786321.22613586,495.1279965294585,85582717.60593437,83663177.45348312
46,15,g_5,1226171114707581.8,1.0,-18.966575510992964,11667138.951066364,1.3672795075775772e+16,-33024227.341757316,1475.0031353010102,Converged,586811148317242.0,-68040953.55520539,880010.1706852074,10742.910680644305,39834.7340570996,466.0562912921931,1855.2920531165544,282559.6947488708,437.6384438481152,429205.4693801109
47,15,g_6,4265755642879.4077,1.0,-18.247674822836306,-5244336.222047125,1.3446659581444006e+16,-138483427.59650823,1445.4516436728245,Converged,1121753884714862.0,-136418057.01405108,135255.84633598663,147739.53292978692,9712.777985902669,345037.2865113998,617.638152419527,350278.83319928736,337806.5652263067,382.55191322612194
48,16,g_4,907830364.3408748,1.0,-16.466982230903195,-90556058.62308434,8786548477212374.0,-201908778.29257205,1406.866446674664,Converged,31977671382875.0,-201878648.06913543,5545.383196287467,37674192.5258858,39855374.07768324,1508.472910022187,13522909.872654885,476.2930152084801,15334010.79162705,10166828.543868301
49,16,g_5,42612378708288.305,1.0,-17.36580853137549,11931348.830680713,1.3625084588251858e+16,-82388313.16152208,1477.2130644459064,Converged,143384392220646.0,-88916128.9300842,94513.75072422958,10022.94201331186,70388.2087306046,479.71047146513956,1787.7924746770334,87961.252070777,423.4434547433402,88586.85068918538
50,16,g_6,25393966403891.66,1.0,-17.138442951388416,-5184386.542018729,1.3430152988486924e+16,-146336012.0889953,1445.787613581225,Converged,93298999556728.0,-141296769.44710043,95452.60487490897,9871498.493146997,9983.462542398616,13005783.7377618,610.1401327563716,13657633.865071137,12530366.02472043,387.29398466242486
51,17,g_4,3150731394971.765,1.0,-16.44290664944164,-92362940.88129918,8928263161727864.0,-58132326.21903293,1407.5936902560302,Converged,27134309867851.0,-59907356.18919449,5691.631905949145,614579.0317677496,525333.527707267,1499.2107702640203,837363.4042213553,471.52130711173146,796631.475733552,810767.8863635559
52,17,g_5,259347173361699.25,1.0,-18.076675303817087,11128827.921246106,1.3735425830158096e+16,-9412709.678215018,1476.507427719746,Converged,448807482334998.0,-25516969.15705164,93249.14739656706,10013.021494180193,70912.80774385466,470.94779455727667,1817.443798332256,104964.61444164836,435.61763629535943,107376.75687182056
53,17,g_6,23417362849620.508,1.0,-17.05511184752954,-5219972.87461215,1.3440220420938908e+16,-133503616.29394278,1446.6435615926634,Converged,76271476417104.0,-138342765.27383795,136494.55372012677,148955.429488798,9653.465476780562,345262.5392774515,616.4946051981242,347866.1450034801,332672.7047523514,384.61580805938564
54,18,g_4,10943397086869.877,1.0,-16.580211058856456,-91650279.10983783,8934206527183269.0,-119004314.98345262,1406.6515013882492,Converged,26564161256023.0,-115696234.40903036,5521.801046285897,113564807.94240461,137025989.5847579,1522.782338693271,14760532.368206,482.20533548878916,19098638.767313365,16514159.708945721
55,18,g_5,65706707611709.77,1.0,-17.70254583152469,8759626.773447035,1.346001921561171e+16,169755893.43079478,1476.9721568592495,Converged,305174925120834.0,161649926.0232789,86411.56347191782,10058.678055553497,68943.12771338735,477.28816391639975,1758.087598087511,98673.18950236758,427.00998696593047,101950.33622329692
56,18,g_6,622648873133014.8,0.0,-20.59200104015445,-6002722.669979306,1.359960827526496e+16,-51552622.103459924,1444.2616103740565,Converged,85716371916400.0,-76505555.26036584,94438.19927144401,98733.84138142629,11937.871855246753,237982.97538889555,620.9148964110807,237462.8977165288,225709.03979749457,394.6845098514373
57,19,g_4,303475414185921.7,0.0,-21.02393256645412,-93870249.99948117,8648587974607598.0,41769004.392552644,1402.9251882055771,Converged,33464897326922.0,59189550.14134943,5824.71703551762,15904198.678691814,14543266.619019914,1532.4621589764445,22884683.519609705,497.31788360877675,20508374.432893194,20432261.97725519
58,19,g_5,31940405443031.344,1.0,-17.795791273471153,9344481.512644634,1.3611492503724416e+16,121097814.26647277,1473.898601372765,Converged,422909850051312.0,115446229.9361251,416619.49195165356,10101.30032269205,190101.83737581936,481.63377137316445,1811.4923149327506,7236.366476638117,439.13687430207057,45012.655099022355
59,19,g_6,3430141885632.8755,1.0,-17.455336794424817,-6097407.933629037,1.3612242250708808e+16,-67173329.57859516,1446.245508626771,Converged,227395532010404.0,-69025393.80146457,135784.87565667322,148047.4708340139,9742.476183440698,352821.09019720985,620.9053764054404,353211.38110931154,339257.3658118049,381.8374741511254
60,20,g_4,1403682974364.1357,1.0,-15.837351918687604,-91336863.51912476,8910687408056275.0,-139745173.9853046,1407.4034033120183,Converged,7534615149647.0,-140929945.26043078,5551.343961101366,35805123.75227698,31632575.68248201,1517.2403770338697,46970615.507999815,479.50170091819757,43780946.964467704,45521728.058677636
61,20,g_5,32827062804.968567,1.0,-17.885541732683837,9430417.380761461,1.3629113323833204e+16,108848140.96431014,1475.9939591340449,Converged,545730427068378.0,108666958.56228122,3712889.15535512,10065.436275309365,38978.68946008477,472.28018410792447,1877.5312106930264,2372176.688079021,437.1696188059351,2633955.3153400524
62,20,g_6,65906442809725.42,1.0,-17.54767751234289,-7925980.73874952,1.3574884765371482e+16,83550141.02962397,1446.136269127603,Converged,199584766502170.0,75431862.71401262,136873.73750740048,150859.77449616653,9632.803098040486,357816.5026769122,618.5714914584598,367742.93906498875,355579.8522036878,386.2517182542151
63,21,g_4,31268917529917.594,1.0,-16.968504898539763,-93824188.0182367,8662556097161914.0,61132635.65534395,1406.5593197869325,Converged,39536494991831.0,55540773.93227554,5452.878299207782,8219322.575374,7730426.543832469,1558.5202403300711,11977583.619904857,474.2306633786556,10525402.781938102,10779483.10533314
64,21,g_5,13408386509569.246,1.0,-18.087680553498735,12505069.690234115,1.3483035557375536e+16,-130578324.40186088,1476.5469727442292,Converged,804152550585842.0,-134240070.77614313,92544.30216864323,9968.92920494789,71320.07580094297,472.75907788542344,1756.4976280136366,104991.80356626936,428.78615306704177,113488.89838992973
65,21,g_6,12155860774190.516,1.0,-17.74809985139245,-9684557.921896052,1.303429485116326e+16,210872936.75112802,1445.9385647288293,Converged,402253346604768.0,214359462.35324118,135099.2639293633,150645.71937062673,9485.23998138455,380558.11892644403,614.2091696842992,385965.7876635765,368754.64990368654,380.9647883947549
66,22,g_4,35911589478171.09,1.0,-17.051113745034684,-93786549.71950532,8671522469756000.0,47157592.39259885,1406.437926154272,Converged,26423658446437.0,53150220.32015877,5502.392695729761,61878333.33596107,51088405.95061033,1515.5230519756358,24781734.851107135,479.74966392438347,28686230.498968184,22063780.9998632
67,22,g_5,1471372672032190.8,1.0,-18.899955431907035,13613413.831738127,1.3059473172090328e+16,-183440784.22093624,1475.9011368902939,Converged,1134002166081020.0,-221799260.1034865,102521.37950032228,9673.865422208859,82288.73460381017,459.92296976651244,1777.8574894318808,123455.42420989196,428.2491187253392,126789.21997758254
68,22,g_6,704762952917632.8,1.0,-18.556641850674268,-8705039.31789541,1.3396448891532822e+16,163524863.7315541,1445.218398554229,Converged,477622461199290.0,136977491.86694887,146360.1481956924,165094.3691529336,9262.982863725669,389434.80828861124,614.5407863732178,386417.51853337063,375533.88038888806,398.00044118612595
69,23,g_4,3359697128972.343,1.0,-15.929607205371815,-91694195.41329768,8935901411619430.0,-114558374.82888773,1407.2957333348359,Converged,6522029546449.0,-112725427.16761304,5624.360785062,11102271.21756515,10160776.705523213,1509.9177400474932,14687852.174651187,477.12934174264797,13459090.999874776,13559182.092607511
70,23,g_5,304893684359880.0,1.0,-18.274028664891716,8511802.33781577,1.3379325362350096e+16,198689397.16406262,1475.9726513920461,Converged,817434304703936.0,181228192.0407076,141327.89100828875,9868.32942432858,69856.80574078059,467.90368825829546,1804.8573579863369,47964.77772454945,429.3865692675287,62200.82174954258
71,23,g_6,1817135789917867.5,1.0,-19.290246689317275,-7677218.413020412,1.3611406735044696e+16,98407512.88823314,1444.4898430926874,Converged,715992606191942.0,55779637.15042669,119392.18458031213,132753.46852555918,10486.67540029391,316436.18425129785,613.1963228862314,319862.58345604216,308789.03697128827,382.29852920057505
72,24,g_4,166528034.12196708,1.0,-15.503477265579255,-90515638.43151796,8775178479462249.0,-205854814.3726331,1407.873474612165,Converged,4655366208786.0,-205841909.7984781,5590.901319126315,3055773.2357795844,2699927.817492839,1506.563702892352,3510454.985236465,472.34130533654485,3469917.613315558,3696983.5929319407
73,24,g_5,90143628348.80957,1.0,-17.6714399273782,8724955.603763204,1.3449321669851376e+16,164088609.5562195,1474.0658614688703,Converged,355572140417884.0,164388848.84137186,293801.6041163889,10118.85228699326,172527.23116590048,478.843370145442,1777.1349781426459,7207.59831472251,442.05869874093156,33894.03935579686
74,24,g_6,72369286967.26982,1.0,-17.628511526280164,-5828448.411314214,1.3572604949778126e+16,-90004181.22709832,1446.0708134684996,Converged,326328029752122.0,-90273196.62994222,137158.27226116543,149278.63328746104,9631.830451398946,362026.8755291642,618.8629007668715,366245.4122829782,351943.700789215,384.81336921809907
75,25,g_4,105833605832065.73,0.0,-19.43272989049478,-93040714.66629149,8847164492429560.0,-16489882.794587627,1404.131310496371,Converged,15973339493359.0,-6202336.6424643835,5948.617691405904,70037553.93176766,78991340.46167955,1544.185996393194,14362063.21894437,465.01043066099527,16705950.990819408,18008513.94688978
